maps.miami-nights.title,硬石体育场,text
maps.miami-nights.description,"无人机竞速联盟 2019赛季 第1站
在美国橄榄球联盟迈阿密海豚队的体育场举行, 拥有急剧的爬升和惊心动魄的俯冲, 是无人机竞速联盟速度最快的赛道, 能够测试速度与性能的极限。",text
maps.munich-playoffs.caption,慕尼黑总决赛,text
maps.munich-playoffs.title,慕尼黑总决赛,text
maps.munich-playoffs.description,"无人机竞速联盟 2017赛季 第5站
坐落在巴伐利亚首都市中心一个前摩托车厂的疯狂赛道, 以冷酷的涂鸦水泥建造而成, 只为选拔出本赛季最出色的飞手。",text
maps.california-nights.caption,加州之夜,text
maps.california-nights.title,加州之夜,text
maps.california-nights.description,无人机竞速联盟 2018赛季 第1站 2018赛季的首站比赛，带来了有史以来最具技术性的无人机竞速赛道，赛道贯穿多个室内空间，极限的俯冲、发夹弯和技术性障碍等待你的挑战。,text
maps.skatepark-la.caption,洛杉矶滑板公园,text
maps.skatepark-la.title,洛杉矶滑板公园,text
maps.skatepark-la.description,无人机竞速联盟 2018赛季 第2站 第二站比赛，洛杉矶滑板公园，飞手们来到了美国最大的私人极限运动公园之一——Woodward West。,text
maps.biosphere.caption,生物圈2号,text
maps.biosphere.title,生物圈2号,text
maps.biosphere.description,无人机竞速联盟 2018赛季 第3站 这是DRL首个兼具室内与室外部分的赛道。飞手垂直飞过生物圈最高的塔楼，然后飞入室内，并穿过数个科学可持续生态系统。,text
maps.adventuredome.caption,探险圆顶,text
maps.adventuredome.title,探险圆顶,text
maps.adventuredome.description,无人机竞速联盟 2018赛季 第4站 穿越过山车是每位飞手的梦想，而拉斯维加斯探险圆顶的过山车无疑是极具挑战性的。,text
maps.allianz-riviera.caption,安联-里维埃拉体育场,text
maps.allianz-riviera.title,安联-里维埃拉体育场,text
maps.allianz-riviera.description,无人机竞速联盟 2018赛季 第5站 这条赛道有着本赛季最惊心动魄的爬升与俯冲，同时也有着能将Racer3的速度发挥到极致的直线冲刺。,text
maps.bmw-welt.caption,宝马世界,text
maps.bmw-welt.title,宝马世界,text
maps.bmw-welt.description,无人机竞速联盟 2018赛季 第6站 本赛季的最后一场常规赛，在位于德国慕尼黑的宝马世界举行。飞手们操控无人机，在世界上最美丽最昂贵的汽车之间极速穿梭。,text
maps.championship-kingdom.caption,王国锦标赛,text
maps.championship-kingdom.title,王国锦标赛,text
maps.championship-kingdom.description,无人机竞速联盟 2018赛季 第7站 2018赛季的终极决战，气温与赛况同样火热。这是本赛季垂直元素最丰富的一条赛道，飞手们必须越过并穿越三个高高矗立的垂直障碍。,text
maps.physics-room.caption,物理空间,text
maps.physics-room.title,物理空间,text
maps.physics-room.description,无人机竞速联盟调试地图 用于进行特定物理测试的开发关卡。,text
maps.field.caption,牧场,text
maps.field.title,牧场,text
maps.field.description,无人机竞速联盟经典地图 草地，到处都是草地…,text
maps.simple-courses.caption,简单赛道,text
maps.simple-courses.title,简单赛道,text
maps.simple-courses.description,FPV预览,text
maps.multigp.caption,MULTI GP,text
maps.multigp.title,MultiGP,text
maps.multigp.description,竞赛,text
maps.choose-map,选择地图,text
maps.card.fly-freestyle-card,花式飞行,text
maps.card.fly-race-card,竞赛,text
maps.card.community-maps-card,"地图
社区",text
maps.card.simple-courses-card,简单赛道,text
maps.card.multigp-card,MULTI GP地图,text
maps.card.drl-card,DRL地图,text
maps.card.mega-maps-card,DRL原创地图,text
maps.community.title,地图社区,text
maps.card.field-desc,全部地图,text
maps.megamaps.title,原创地图,text
maps.drone-park.description,位于都市中的无人机竞技场,text
maps.usaf.caption,飞机坟场,text
maps.usaf.title,飞机坟场,text
maps.usaf.description,"飞机坟场位于戴维斯-蒙山空军基地，是世界上最大的军用飞机维修设施，这里停放着数千架退役飞行器。
  虽然这张地图不是现实版飞机坟场的精准复制，不过依然有数百架飞机供玩家飞跃和探索，其中包含KC-135同温层加油机、F-15E攻击鹰以及A-10雷电II""疣猪""。",text
maps.card.featured-tracks-card,"特色
 赛道",text
maps.featured-tracks.title,"特色
 赛道",text
maps.card.favorite-maps-card,"我收藏的
 地图",text
maps.card.favorite-maps-card.status,收藏为空。通过点击心形图标添加收藏。,text
maps.drl-maps.title,DRL地图,text
maps.overview.title,最受欢迎地图,text
maps.favorite-maps.title,最受欢迎地图,text
maps.favorite-maps.caption,最受欢迎地图,text
maps.favorite-maps.description,最受欢迎地图,text
maps.virtual-season.title,虚拟赛季,text
maps.virtual-season.desc,虚拟赛季,text
maps.sim-cup.title,SIM CUP,text
maps.sim-cup.caption,SIM CUP,text
maps.campground.caption,露营场地,text
maps.campground.title,露营场地,text
maps.camprground.desc,一个庞大的营地，群山环绕，在这里你可以探索一个湖泊，废弃的火车轨道，滑雪缆车，森林以及桥梁。,text
maps.drone-park.title,无人机公园,text
maps.drone-park.caption,无人机公园,text
maps.card.usaf-card,美国空军,text
maps.card.usaf-card.subtitle,竞速赛道,text
maps.card.usaf-card.title,"美国空军
竞速赛道",text
maps.usaf-night-mode.caption,飞机坟场 夜间模式,text
maps.usaf-night-mode.title,"飞机坟场 
夜间模式",text
map.map-overview.back,返回,text
map.map-overview.next,下一步,text
map.map-track-card.course-length.label,赛道长度,text
map.map-track-card.difficulty.label,难度,text
map.map-track-cards.difficulty.types,"简单, 中等, 困难",text
map.maps-screen.back,返回,text
map.map-track-cards.difficulty.easy,简单,text
map.map-track-cards.difficulty.medium,中等,text
map.map-track-cards.difficulty.hard,困难,text
map.maps-screen.season-2016,2016赛季,text
map.maps-screen.season-2017,2017赛季,text
map.maps-screen.season-2018,2018赛季,text
map.map-track-card.xp.label,XP,text
map-editor.header.action,动作,text
map-editor.header.navigate,导航,text
map-editor.header.orbit,环绕,text
map-editor.header.pan,全景,text
map-editor.header.scene,选择,text
map-editor.header.race,移动,text
map-editor.footer.grid,旋转,text
map-editor.footer.off,比例,text
map-editor.footer.gizmo-grid-state.labels,场景,text
map-editor.header.select,竞赛,text
map-editor.header.move,"花式飞行,竞赛",text
map-editor.header.rotate,保存中...,text
map-editor.header.scale,设置,text
map-editor.game-type.labels,退出,text
map-editor.game-play.saving,"环境,竞赛",text
map-editor.editor-settings.settings,设置,text
map-editor.editor-exit.exit,"全部,杂项,载具,植物,岩石,基本几何体",text
map-editor.assets-category-0.labels,赛道,text
map-editor.assets-category-1.race.labels,"全部,DRL,充气障碍,标记,功能性障碍,MULTIGP,特定区域障碍,霓虹灯,其他",text
map-editor.assets-category-1.environment.labels,对齐,text
map-editor.map-distance.track,对齐,text
map-editor.gizmo-grid-state.labels,标尺,text
map-editor.snap-move.snap,网格,text
map-editor.snap-rotate.snap,关闭,text
map-editor.footer.rulers.toggle,飞行,text
map-editor.me-input-camera-fly,环绕,text
map-editor.me-input-camera-orbit,全景,text
map-editor.me-input-camera-pan,加速,text
map-editor.me-increase-rate,竞赛布局,text
map-editor.me-race-layout,场景布局,text
map-editor.me-scene-layout,隐藏界面,text
map-editor.me-hide-ui,动作,text
map-editor.me-entity-actions,焦点,text
map-editor.me-entity-focus,复制,text
map-editor.me-entity-clone,移动,text
map-editor.me-camera-fly-move,移动,text
map-editor.me-entity-trs-move,旋转,text
map-editor.me-entity-trs-rotate,比例,text
map-editor.me-entity-trs-scale,旋转,text
map-editor.me-camera-orbit-rotate,距离,text
map-editor.me-camera-orbit-distance,放置,text
map-editor.me-preview-drop,切换,text
map-editor.me-preview-switch,距离,text
map-editor.me-preview-distance,角度,text
map-editor.me-preview-angle,重置,text
map-editor.me-preview-reset,对齐,text
map-editor.me-preview-align-onoff,对齐,text
map-editor.me-metric-snap-onoff,对齐,text
map-editor.me-metric-snap-move-onoff,模式,text
map-editor.me-stats-target-mode,"关闭, 2X, 3X, 4X, 5X",text
map-editor.map-attribs.category.labels,"通用,DRL,MULTIGP",text
map-editor.map-attribs.difficulty,难度,text
map-editor.map-attribs.difficulty.labels,"基本,简单,中等,困难",text
map-editor.map-attribs.laps,圈数,text
map-editor.map-attribs.lighting,灯光,text
map-editor.map-attribs.lighting.labels,"多云,日出,夜晚,晴朗",text
map-editor.inspector.map-visibility.public,所有人可见,text
map-editor.inspector.map-visibility.label,可见,text
map-editor.inspector.map-visibility.private,仅自己可见,text
map-editor.inspector.allow-copy.toggle,允许复制,text
map-editor.choose-base-map,选择基本地图,text
map-editor.community-maps,地图社区,text
map-editor.community-maps.delete,删除,text
map-editor.community-maps.edit,编辑,text
map-editor.community-maps.add,添加,text
map-editor.community-maps.fly,飞行,text
map-editor.community-maps.new,新建地图,text
map-editor.community-maps.menu.sort.labels,"我的地图,评分最高,投票最高,最旧,最新,刚刚更新,精选",text
map-editor.community-maps.menu.difficulty.labels,"全部,基本,简单,中等,困难",text
map-editor.community-maps.difficulty.basic,基本,text
map-editor.community-maps.difficulty.easy,简单,text
map-editor.community-maps.difficulty.medium,中等,text
map-editor.community-maps.difficulty.hard,困难,text
map-editor.community-maps.clone,复制,text
map-editor.community-maps.no-maps,没有地图,text
map-editor.community-maps.search-maps,输入 @用户名或地图名称...,text
map-editor.community-maps.difficulty.label,难度,text
map-editor.community-maps.map.label,地图,text
map-editor.right.property.tab,属性,text
map-editor.right.library.tab,库,text
map-editor.undo.button,撤销,text
map-editor.redo.button,恢复,text
map-editor.inspector.map-title.caption,搜索...,text
map-editor.previous.button,上一页,text
map-editor.next.button,下一页,text
map-editor.footer.grid.toggle.field,网格,text
map-editor.inspector.start-sim,开始模拟,text
map-editor.inspector.stop-sim,停止模拟,text
map-editor.inspector.snap-to-ground,对齐到地面,text
map-editor.header.pivot.local.label,本地,text
map-editor.header.pivot.global.label,全球,text
map-editor.header.physics.toggle.label,物理,text
map-editor.game-test.race,比赛,text
map-editor.inspector.properties.arena,体育场,text
map-editor.game-test.freestyle,花式飞行,text
map-editor.inspector.properties.dome-style,圆顶风格,text
map-editor.inspector.properties.arena-style-walls,体育场 风格A(墙壁),text
map-editor.inspector.properties.arena-style-ground,体育场 风格B(地面),text
map-editor.inspector.params,参数,text
map-editor.inspector.timing,计时,text
map-editor.inspector.auto-save,自动保存,text
map-editor.inspector.save,保存,text
map-editor.game-test.replay,回放,text
map-editor.inspector.base-assets.label,基礎資產,text
map-editor.inspector.physics.up,向上,text
map-editor.inspector.physics.spin,旋转,text
map-editor.inspector.physics.fwd,向前,text
map-editor.assets-category.environment.label,环境,text
map-editor.assets-category.race.label,赛事,text
map-editor.assets-category.tools.label,工具,text
